ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
128,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),203,Czechia,5,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",24.07,26.77,26.07,27.68,28.1,29.62,28.86,28.62,28.06,28.99,27.71,25.75,26.2,27.18,27.85,29.48,25.39,24.64,26.76,26.8,,26.8,"[2000-2004,2006-2009,2012-2019]: Repository: Eurostat special tabulation // [2005,2010-2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
129,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),180,Democratic Republic of the Congo,4,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2005,2012,"[2005, 2012]",,,,,,8.02,,,,,,,20.18,,,,,,,,,20.18,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
130,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),208,Denmark,5,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",24.19,20.97,21.37,25.77,23.76,24.19,24.5,28.3,23.64,24.57,21.91,27.82,28.36,26.73,26.01,26.31,27.49,26.26,26.08,26.76,,26.76,"[2000-2004,2006-2007,2009-2010,2012-2015,2018-2019]: Repository: Eurostat special tabulation // [2005,2008,2011,2016-2017]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
131,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),262,Djibouti,4,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2017,2017,[2017],,,,,,,,,,,,,,,,,,12.31,,,,12.31,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,C: Country data
132,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),212,Dominica,4,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2001,2001,[2001],,48.41,,,,,,,,,,,,,,,,,,,,48.41,Data reference period: May,C: Country data
133,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),214,Dominican Republic,4,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",30.2,30.67,30.24,31.07,32.85,32.39,37.66,30.79,34.93,31.09,34.2,42.47,40.88,36.87,35.33,37.2,36.64,41.06,40.73,40.41,,40.41,"[2000,2015]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2001-2014,2016-2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
134,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),218,Ecuador,4,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",29.3,26.48,25.02,34.89,32.24,34.08,27.27,37.02,31.95,32.17,32.52,40.06,38.47,35.38,34.61,32.91,35.37,34.75,35.66,36.44,,36.44,"[2000,2002]: Data reference period: November | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old // [2001,2003-2005,2007-2009,2011-2013,2015-2019]: Repository: ILO-STATISTICS - Micro data processing // [2006,2010,2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised",C: Country data
135,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,19,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019]",10.11,9.34,9,8.53,8,10.42,10.84,11.11,11.77,14,13.88,13.51,9.73,7.12,,6.42,7.11,6.37,7.35,7.09,,7.09,"[2000-2007]: Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old // [2008]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2009-2013,2015-2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
136,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),222,El Salvador,4,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",26.09,25.35,25.72,32.1,32.99,27.35,28.83,24.66,38.07,37.88,28.95,35.8,37.11,43.54,38.19,40.91,35.26,32.38,35.35,44.27,,44.27,[2000-2007]: Data reference period: December | Age coverage - minimum age: 10 years old // [2008-2009]: Age coverage - minimum age: 16 years old // [2010]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Break in series: Methodology revised // [2011-2019]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,C: Country data
137,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),233,Estonia,5,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",40.38,36.9,37.93,31.23,35.18,37.22,33.01,33.52,35.94,35.32,36.08,35.36,31.79,33.39,32.6,30.72,36.24,38.51,36.07,37.16,,37.16,"[2000,2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised // [2001-2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation",C: Country data
138,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),748,Eswatini,4,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,43.43,,,,,43.43,Repository: ILO-STATISTICS - Micro data processing,C: Country data
139,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),231,Ethiopia,4,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2005,2013,"[2005, 2013]",,,,,,20.1,,,,,,,,26.52,,,,,,,,26.52,Repository: ILO-STATISTICS - Micro data processing,C: Country data
140,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),242,Fiji,4,543,Oceania (exc. Australia and New Zealand),Country,177.9660884,-17.83301566,FJI,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,6,2004,2016,"[2004, 2005, 2007, 2011, 2014, 2016]",,,,,27.16,31.72,,23.77,,,,31.5,,,30.42,,38.89,,,,,38.89,"[2004]: Reference group coverage: Total employment // [2005]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2007]: Reference group coverage: Employees // [2011,2016]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
141,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),242,Fiji,4,543,Oceania (exc. Australia and New Zealand),Country,177.9660884,-17.83301566,FJI,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,6,2004,2016,"[2004, 2005, 2007, 2011, 2014, 2016]",,,,,27.16,31.72,,23.77,,,,31.5,,,30.42,,38.89,,,,,38.89,"[2004]: Reference group coverage: Total employment // [2005]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2007]: Reference group coverage: Employees // [2011,2016]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
142,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),246,Finland,5,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",26.64,27.92,28.36,28.62,28.17,29.85,29.59,28.6,29.52,29.68,30.45,31.99,29.74,29.64,33.68,33.32,34.14,31.29,31.83,36.89,,36.89,"[2000,2005,2008,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised // [2001-2004,2006-2007,2009-2010,2012-2019]: Repository: Eurostat special tabulation",C: Country data
143,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),250,France,5,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",34.97,35.51,36.43,35.41,35.89,37.59,37.89,37.84,38.51,38.09,38.49,39.33,39.32,36,32.74,31.79,33.08,33.43,34.42,34.63,,34.63,"[2000-2002,2004,2006-2010,2012,2015-2019]: Repository: Eurostat special tabulation // [2003,2005,2011,2013-2014]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
